"bill_id","govtrack_id","sponsor_title"
sconres70-109,300071,Sen
hr9314-95,401819,Rep
hr2860-104,400431,Rep
hr413-103,400504,Rep
s747-113,400418,Sen
s3686-109,300045,Sen
hres1316-95,401274,Rep
sres142-108,300045,Sen
hr4353-94,400680,Rep
s68-114,400418,Sen.
s171-117,412549,Sen.
s252-103,300029,Sen
sres130-101,401709,Sen
hr1079-108,400382,Rep
s2156-101,300031,Sen
hr7998-116,412541,Rep
hr4422-106,400083,Rep
s1109-113,300075,Sen
sres286-108,300045,Sen
hr12940-95,400504,Rep
hr7792-95,411025,Rep
hr4330-111,412308,Rep
s2098-99,401391,Sen
hr5035-99,400333,Rep
hr13684-93,411296,Rep
s95-112,400418,Sen
s3525-109,300048,Sen
s2057-100,401709,Sen
s3926-109,300085,Sen
hr4257-104,400594,Rep
s1710-109,300085,Sen
s724-114,300048,Sen.
hr1751-100,400012,Rep
s1715-107,300045,Sen
s459-110,300091,Sen
hr7837-96,409572,Rep
hres166-93,405179,Rep
s1054-113,300082,Sen
s594-95,401391,Sen
s2182-115,300075,Sen
hr7065-95,411479,Rep
hr6272-115,412630,Rep
hr4719-116,412842,Rep
hres412-107,400188,Rep
hr3509-117,412730,Rep.
s2046-107,300029,Sen
hr864-108,400418,Rep
s3643-93,405969,Sen
s972-111,300048,Sen
s604-109,300029,Sen
hconres310-103,401854,Rep
hr6678-97,411296,Rep
hr6211-93,401322,Rep
hr2225-98,400898,Rep
s1402-108,300071,Sen
sres443-109,300045,Sen
hr5306-112,400647,Rep
hr5074-96,401819,Rep
hr3109-107,400188,Rep
s721-106,300048,Sen
s2988-97,401391,Sen
s1496-93,405969,Sen
sres37-107,300048,Sen
s2054-109,300057,Sen
s3664-112,300082,Sen
hr5698-93,404297,Rep
sres608-110,300082,Sen
s2075-100,300031,Sen
hres596-95,404297,Rep
sres477-108,300045,Sen
s2534-98,401391,Sen
s1331-101,401391,Sen
s419-104,300091,Sen
s130-106,300091,Sen
hr14852-93,409575,Rep
hr7110-116,400291,Rep
s1220-106,300048,Sen
hr3392-106,400191,Rep
hr5496-101,406106,Rep
hr4638-103,300091,Rep
s91-104,400558,Sen
hr5026-117,456819,Rep.
s2324-100,401391,Sen
hr3851-112,400158,Rep
hr7191-110,400647,Rep
s992-115,300071,Sen
hr5918-115,412219,Rep
hr232-110,400400,Rep
hr6538-110,412219,Rep
hr3249-117,412623,Rep.
hr6643-95,409572,Rep
s419-115,300048,Sen
hr2329-107,400188,Rep
hr3050-96,405855,Rep
s2795-100,401391,Sen
sres215-107,300029,Sen
hr10417-93,402418,Rep
s3995-111,300091,Sen
hr3643-97,300031,Rep
hr4235-95,411479,Rep
s2027-95,410894,Sen
hres433-114,412308,Rep.
s1855-102,300048,Sen
hr1108-97,405496,Rep
s3709-112,400418,Sen
s2942-98,401709,Sen
sconres68-93,405969,Sen
hres565-100,411025,Rep
hr1306-104,400128,Rep
hr2223-108,400058,Rep
hres85-100,400333,Rep
s1810-114,400418,Sen.
hr3482-112,412195,Rep
hr5648-98,411025,Rep
hr513-107,400316,Rep
hr2113-108,400400,Rep
hr3480-101,406106,Rep
hr2658-109,400012,Rep
s716-107,300085,Sen
hr2023-100,403695,Rep
s628-112,300075,Sen
sjres175-103,300071,Sen
hr9733-93,411025,Rep
s2636-110,300082,Sen
hr4143-102,400188,Rep
s421-107,300048,Sen
s2651-106,400558,Sen
s2638-105,300045,Sen
hr1326-102,300037,Rep
hr5217-97,401034,Rep
hr5949-98,410010,Rep
hr847-116,412819,Rep
hres420-98,411025,Rep
hr3638-106,400368,Rep
s717-107,300071,Sen
hr4213-111,400333,Rep
hr2831-111,412273,Rep
s1862-94,401391,Sen
hconres180-104,400594,Rep
s1148-102,406188,Sen
hr5125-112,412429,Rep
s507-108,300091,Sen
s160-102,300071,Sen
s610-113,412320,Sen
hr6014-109,400322,Rep
hres1106-93,401034,Rep
hr1091-97,405496,Rep
hr639-106,400191,Rep
hr2599-95,407783,Rep
s3161-93,401391,Sen
s2333-98,401391,Sen
sres498-109,400418,Sen
sres139-109,300082,Sen
hr2007-109,400316,Rep
hr2465-93,411296,Rep
hr16429-93,401274,Rep
hr2487-95,400333,Rep
s2507-102,300071,Sen
hr2006-102,400291,Rep
s2503-96,406188,Sen
s706-112,400418,Sen
s859-109,300085,Sen
hr7836-93,400333,Rep
hr739-100,300091,Rep
hr7539-96,400333,Rep
s2929-101,401391,Sen
hr160-97,400504,Rep
hr4052-105,400511,Rep
hr2978-113,412521,Rep
hr4831-108,400174,Rep
hr3921-96,401273,Rep
hr6373-96,410186,Rep
sres414-109,300045,Sen
hres329-93,404297,Rep
s51-114,400418,Sen.
s2836-111,300061,Sen
hr6448-95,411025,Rep
s147-104,300159,Sen
hr3034-96,400504,Rep
hjres218-96,300031,Rep
hr4346-94,400680,Rep
s4311-116,412549,Sen
hr4691-111,400333,Rep
s3991-111,300082,Sen
s2193-93,404343,Sen
sjres62-100,300082,Sen
hr5994-109,400121,Rep
s1767-96,401391,Sen
hr7188-97,400191,Rep
hr477-105,400174,Rep
hjres360-100,400374,Rep
hr11283-94,411025,Rep
hres131-108,400271,Rep
s831-117,300048,Sen.
hr5572-100,407960,Rep
hr11650-95,300048,Rep
s2105-102,401391,Sen
s55-96,401391,Sen
hr4045-108,400322,Rep
hr9790-95,411479,Rep
hr11935-93,410142,Rep
hr1359-116,412823,Rep
hr6706-116,412702,Rep
s576-113,412320,Sen
s1338-109,300075,Sen
hr2924-103,400083,Rep
hr3954-102,400058,Rep
s2178-93,406918,Sen
s2278-112,400418,Sen
hres116-107,400174,Rep
hr6918-95,401819,Rep
hr2417-102,400316,Rep
hr8518-93,404365,Rep
s1602-109,300048,Sen
hr4562-95,404297,Rep
hr7404-94,408745,Rep
hr5699-93,404297,Rep
hr2765-93,405962,Rep
hr3699-95,410186,Rep
hr2615-109,400400,Rep
hres15-115,400158,Rep
s256-106,300048,Sen
hr2979-100,300091,Rep
hr4721-102,403695,Rep
hr5673-94,401238,Rep
hjres52-116,412819,Rep
hres179-109,400333,Rep
s235-103,300082,Sen
hr5920-98,300091,Rep
hr4795-106,400594,Rep
s4784-116,300048,Sen
hres1116-95,410969,Rep
s1341-104,300071,Sen
s2122-111,300061,Sen
hr6133-110,400400,Rep
s3096-111,300007,Sen
hr11743-94,411296,Rep
s42-114,400418,Sen.
s2844-108,300085,Sen
s3370-95,401391,Sen
s1426-107,300031,Sen
hr12533-95,411025,Rep
hr2455-106,400370,Rep
s2002-93,410894,Sen
s487-112,300071,Sen
hr5094-93,411025,Rep
hr1071-107,400128,Rep
s1995-106,300061,Sen
s1221-102,401391,Sen
hr2216-99,411025,Rep
s770-116,300048,Sen
hr3050-110,400443,Rep
hr8007-93,404297,Rep
hres401-117,400350,Rep.
hr5618-101,400291,Rep
hr2801-103,400370,Rep
s228-102,300031,Sen
hr491-96,405646,Rep
hjres68-116,412819,Rep
hconres264-94,404880,Rep
hr11984-93,409575,Rep
s3663-112,300091,Sen
hr2182-93,410812,Rep
sres436-108,300082,Sen
s1811-103,300037,Sen
hconres322-102,400083,Rep
s150-104,300071,Sen
s1243-105,400561,Sen
sres386-99,401709,Sen
sres97-109,300045,Sen
s89-114,400418,Sen.
hr8402-96,401273,Rep
hr3381-105,400587,Rep
hr8516-94,400680,Rep
hr1263-102,300091,Rep
sres337-96,406918,Sen
hjres1069-93,410812,Rep
s2354-101,300071,Sen
sres139-105,300057,Sen
s1665-109,300085,Sen
hr700-116,400655,Rep
hr6270-114,400291,Rep.
s1335-113,300075,Sen
sres17-104,300031,Sen
hr2716-98,405646,Rep
sconres63-109,400418,Sen
s3958-93,404343,Sen
hres355-94,408065,Rep
hr3291-108,400002,Rep
hres47-116,412823,Rep
hr2402-96,407783,Rep
s156-103,300031,Sen
hr939-99,402100,Rep
hr3362-113,400400,Rep
hr7225-115,412695,Rep
hr3685-106,400587,Rep
hr1840-102,400898,Rep
hr1083-97,405496,Rep
s1898-112,300075,Sen
s779-105,300082,Sen
s2599-105,300091,Sen
hr957-101,300091,Rep
hr5956-109,400012,Rep
hr13167-93,408065,Rep
hr6299-117,412472,Rep.
s1443-107,300074,Sen
hr10981-95,300057,Rep
hr949-98,403178,Rep
hr7763-93,402160,Rep
s1522-93,410894,Sen
hr847-115,400158,Rep
s3333-116,300075,Sen
s2358-94,410421,Sen
hconres110-94,403260,Rep
hr1434-110,412231,Rep
hr6535-115,412219,Rep
s751-94,410894,Sen
hr3049-101,300091,Rep
sres91-108,300085,Sen
s2930-106,300085,Sen
hr17082-93,408745,Rep
hr3056-114,400158,Rep.
sres69-105,300071,Sen
hr3825-102,405855,Rep
sres20-106,300057,Sen
sres32-104,300031,Sen
hr4917-115,412650,Rep
s3587-111,300082,Sen
hres156-106,400511,Rep
hr4027-95,404297,Rep
hr976-108,400082,Rep
s1170-93,404343,Sen
hr8796-94,404297,Rep
hr3928-93,401730,Rep
hr3947-100,411025,Rep
hr5384-107,400382,Rep
hres148-111,400333,Rep
hr1207-101,406799,Rep
hr5163-102,400083,Rep
hr3465-96,401274,Rep
hr5668-109,400333,Rep
s1011-104,300029,Sen
hconres326-105,400188,Rep
hr837-111,400333,Rep
s1834-109,300057,Sen
hr1724-96,400333,Rep
hr1689-107,400507,Rep
hr7364-115,412541,Rep
s2123-105,300085,Sen
sconres68-101,406188,Sen
hr3564-99,300057,Rep
s2120-112,300075,Sen
hr3890-116,412427,Rep
hr9194-94,401274,Rep
s2367-114,300071,Sen.
hr5275-100,300091,Rep
s863-106,300031,Sen
hr7062-95,411479,Rep
s239-113,300075,Sen
hr4846-93,400333,Rep
s2-113,300082,Sen
hr1287-94,404297,Rep
s1248-106,300071,Sen
hr1545-102,400898,Rep
hr9159-93,400333,Rep
hr4826-101,400370,Rep
hres555-108,400271,Rep
hr5036-97,300029,Rep
hr4790-110,412195,Rep
s2316-108,300075,Sen
hr1486-96,405855,Rep
hr3154-103,400316,Rep
hconres267-94,411479,Rep
s452-99,401709,Sen
hr8305-95,410186,Rep
s682-107,300071,Sen
hr3210-96,409572,Rep
hr3753-101,300029,Rep
hr5382-107,400410,Rep
s706-106,300091,Sen
hr1309-104,406799,Rep
hr1133-100,403695,Rep
hr2600-108,400128,Rep
hr4467-106,400174,Rep
s2993-95,401391,Sen
s2378-108,300082,Sen
hr6962-95,402160,Rep
s131-106,300091,Sen
hres405-99,300031,Rep
s859-104,300091,Sen
s2238-117,300075,Sen.
s277-94,410894,Sen
hr4290-102,400128,Rep
hr3014-111,412273,Rep
s304-106,300045,Sen
s505-97,405252,Sen
s644-114,300075,Sen.
sres627-111,300091,Sen
hr4826-117,412730,Rep.
hr2835-107,400083,Rep
hr3413-101,400043,Rep
hr3971-103,400083,Rep
sres327-106,300082,Sen
sres28-96,405969,Sen
hr1825-96,411025,Rep
hjres90-103,300091,Rep
s2641-109,300045,Sen
hjres1032-93,401238,Rep
s2355-106,300085,Sen
hr6727-112,400058,Rep
hr2512-98,411025,Rep
hr4568-108,400398,Rep
s1225-104,300057,Sen
s3786-109,300091,Sen
hr4062-96,401273,Rep
s2011-109,300057,Sen
s2602-106,300091,Sen
s54-97,405252,Sen
hr3514-99,403695,Rep
s3022-101,401709,Sen
hr1665-99,300057,Rep
s688-111,300091,Sen
sjres38-107,300048,Sen
hr1815-109,400191,Rep
hr4107-110,400443,Rep
sjres43-105,400558,Sen
hr5740-102,400012,Rep
hr1016-108,400333,Rep
sconres135-108,300045,Sen
s1308-114,400418,Sen.
hr5180-108,400316,Rep
hr1913-104,400012,Rep
hr5237-111,412231,Rep
hr5666-115,412411,Rep
hr5876-94,404297,Rep
hr12977-95,300057,Rep
hr4353-109,400370,Rep
hr3459-99,402454,Rep
hr7603-93,407756,Rep
s1655-103,300057,Sen
hr12397-93,404297,Rep
s1860-107,300037,Sen
hjres195-104,402762,Rep
sres173-93,407481,Sen
s3590-110,300082,Sen
s1953-106,400561,Sen
s86-113,400418,Sen
sres390-109,300029,Sen
s2382-105,300071,Sen
hr10916-94,400333,Rep
s152-114,300071,Sen.
s3300-110,300048,Sen
hr2107-94,404365,Rep
hr3552-95,410821,Rep
hr3994-94,408745,Rep
hr4696-115,412427,Rep
hr629-109,400128,Rep
s2851-108,300031,Sen
hr2571-106,400370,Rep
hr5164-111,412231,Rep
hr412-103,400504,Rep
hr9851-94,400680,Rep
s303-113,400418,Sen
hr3592-100,406740,Rep
hr2489-97,401274,Rep
s721-109,400418,Sen
s17-107,300031,Sen
hr5106-115,400271,Rep
hr11510-94,401274,Rep
hr6657-116,412472,Rep
s1629-113,400418,Sen
hr1729-96,400333,Rep
hr1752-97,407783,Rep
hr1074-102,400291,Rep
hr5249-108,400188,Rep
s852-111,400418,Sen
s1475-96,401391,Sen
s2105-95,405969,Sen
s2192-103,300007,Sen
s148-111,300061,Sen
s587-117,300048,Sen.
hr7021-116,412695,Rep
s401-114,300048,Sen.
hr8770-95,400374,Rep
hres1441-111,400655,Rep
sres758-116,412549,Sen
s1245-102,300031,Sen
hres60-105,400504,Rep
hr4678-110,400291,Rep
s1142-101,401391,Sen
hr1592-106,400322,Rep
s547-107,300071,Sen
s841-104,300071,Sen
hr970-97,404880,Rep
sjres46-115,412549,Sen
s2483-105,300091,Sen
hr4506-102,300091,Rep
hr1786-110,400128,Rep
hres522-116,412630,Rep
sres446-110,300082,Sen
hr579-104,400174,Rep
s4057-116,412549,Sen
hr4198-98,300057,Rep
hr2412-98,411025,Rep
s3649-115,300048,Sen
hr1254-109,400316,Rep
hconres75-104,400333,Rep
hconres494-93,404297,Rep
s792-109,300037,Sen
hr4282-113,412195,Rep
s427-104,300091,Sen
hr4683-117,412702,Rep.
s1162-97,406918,Sen
hjres1127-93,404880,Rep
hr1963-111,400333,Rep
hconres173-100,403695,Rep
hr1725-96,400333,Rep
hr1915-99,411025,Rep
s1190-97,406918,Sen
sjres23-106,300071,Sen
hr1264-109,400400,Rep
hr4584-98,400043,Rep
s2392-102,300082,Sen
s2887-106,300048,Sen
hr375-104,400504,Rep
s1596-100,300071,Sen
hr290-100,406740,Rep
hres89-103,300091,Rep
s3444-111,300091,Sen
s477-96,401391,Sen
hr710-106,400594,Rep
sjres134-102,401391,Sen
s1970-94,410421,Sen
s1153-101,300031,Sen
hr3547-95,410186,Rep
s117-115,412549,Sen
hr5220-113,400158,Rep
s879-102,300031,Sen
hr1507-114,412308,Rep.
s159-109,300075,Sen
s5045-116,300048,Sen
hr5508-96,300048,Rep
hr13556-93,400333,Rep
s119-112,400418,Sen
hconres38-106,400350,Rep
s775-105,300057,Sen
hjres204-99,300057,Rep
sres231-107,300031,Sen
hr1321-98,403695,Rep
sres486-109,300075,Sen
hr6699-94,404365,Rep
s284-106,300071,Sen
hr5582-95,300057,Rep
hr1343-109,400443,Rep
s1548-109,300075,Sen
hr1062-114,400158,Rep.
s2152-108,300074,Sen
hr5542-95,411025,Rep
hr1100-106,400322,Rep
hr3907-100,300037,Rep
hconres74-109,400271,Rep
hr1447-99,411025,Rep
s1458-109,300085,Sen
hr6020-112,400121,Rep
s1676-105,407992,Sen
hres64-108,400174,Rep
hr5833-117,412541,Rep.
hr590-96,407783,Rep
s139-107,300007,Sen
hr5365-109,400043,Rep
s3035-97,401709,Sen
s1208-111,300091,Sen
hr6787-115,412623,Rep
hr4518-102,400333,Rep
hr5082-99,400571,Rep
hr2757-95,403178,Rep
hr6940-97,300037,Rep
hr4085-108,400012,Rep
hr10119-95,401238,Rep
s707-106,300048,Sen
hr3794-95,410186,Rep
hr4967-107,400226,Rep
hr1134-99,400333,Rep
hr3170-94,405646,Rep
s697-105,300082,Sen
hjres78-116,412702,Rep
s3378-109,400418,Sen
s1593-107,300057,Sen
s1772-105,300057,Sen
s1977-106,300071,Sen
hr2008-103,400015,Rep
hr5745-95,410821,Rep
s922-108,300082,Sen
hconres370-97,409572,Rep
hres799-114,400333,Rep.
hconres336-110,412231,Rep
hr5200-113,400647,Rep
hr1604-117,412713,Rep.
s83-112,400418,Sen
s20-114,400418,Sen.
s2181-104,300037,Sen
hr4642-112,412231,Rep
s1492-94,406918,Sen
hr6388-112,400431,Rep
hr1969-110,400400,Rep
hr4923-100,400043,Rep
s2029-110,300048,Sen
hr1800-104,400128,Rep
hconres475-108,400333,Rep
s3068-94,405969,Sen
hr9205-95,407485,Rep
hr605-109,400431,Rep
sres240-107,300082,Sen
s3-108,300085,Sen
hr5936-98,300031,Rep
hr117-108,400174,Rep
hr1051-100,403695,Rep
hr982-101,406740,Rep
hr2508-105,400322,Rep
hr5069-98,400898,Rep
s2788-97,300048,Sen
hr6394-112,412308,Rep
s973-110,300037,Sen
hr1059-100,400333,Rep
s1279-106,400561,Sen
hr1066-97,405496,Rep
hr5045-106,400191,Rep
s1487-99,300048,Sen
hr1233-103,400316,Rep
hr6240-93,405646,Rep
hr3765-112,400058,Rep
hr2399-94,401322,Rep
s1253-96,401391,Sen
hres568-109,400443,Rep
s948-111,300037,Sen
hr3235-108,400191,Rep
hr12733-95,402160,Rep
s1622-100,300031,Sen
sres452-113,300082,Sen
sjres289-100,401391,Sen
hr3241-107,400002,Rep
s2470-95,410894,Sen
s3047-107,300029,Sen
s3698-109,300057,Sen
hr3858-105,400191,Rep
hr3709-113,400350,Rep
s3453-114,412549,Sen.
hr2328-99,300031,Rep
s1791-94,410894,Sen
hr13614-94,404297,Rep
s529-100,300048,Sen
hr11448-95,411025,Rep
s676-99,401391,Sen
sconres107-107,300029,Sen
hr290-93,401322,Rep
sres158-110,300075,Sen
s1288-113,300048,Sen
hres246-100,400333,Rep
s2128-96,401391,Sen
hr450-106,400058,Rep
hjres663-100,400191,Rep
hr7064-116,412702,Rep
hr3648-100,403695,Rep
hr5750-107,400511,Rep
hjres484-94,401322,Rep
s208-108,300091,Sen
s3344-95,405252,Sen
hr4096-94,400333,Rep
hres479-103,400333,Rep
s3225-106,300085,Sen
hr2198-99,400043,Rep
sres118-102,300071,Sen
hjres300-101,400174,Rep
s295-108,300075,Sen
hr3975-97,409572,Rep
hr164-94,400680,Rep
s523-110,400418,Sen
hr4158-117,400350,Rep.
s2341-109,300037,Sen
hres1130-110,400158,Rep
hr2329-102,407564,Rep
s1076-107,300048,Sen
sres378-110,300075,Sen
hr5608-96,411025,Rep
s2736-110,300061,Sen
hr3560-93,405646,Rep
hr3835-102,300091,Rep
sconres115-93,405969,Sen
hr1605-116,412702,Rep
hr4344-106,400431,Rep
sres360-97,410894,Sen
hr3819-99,400333,Rep
hr3499-115,400291,Rep
hr17462-93,400680,Rep
hr777-114,412195,Rep.
hr616-104,400333,Rep
s916-93,405969,Sen
sjres94-96,405252,Sen
hr2513-106,400602,Rep
hr2008-104,400370,Rep
s129-112,400418,Sen
hr10218-95,404297,Rep
s1746-110,300075,Sen
sres203-107,300031,Sen
hr4530-107,400398,Rep
hr6790-94,411025,Rep
s1047-93,407481,Sen
hr1503-103,400043,Rep
s94-114,400418,Sen.
sres354-108,300029,Sen
s2881-111,300091,Sen
hr1637-113,412472,Rep
hr4248-109,400350,Rep
s2414-98,410894,Sen
hr1661-109,400350,Rep
hr1018-109,400333,Rep
hr12879-95,400333,Rep
s2050-108,300048,Sen
s3069-101,300057,Sen
hr3584-103,402454,Rep
s120-112,400418,Sen
hres553-114,412640,Rep.
hr3021-108,400002,Rep
sconres12-115,300048,Sen
hr705-102,409968,Rep
s651-109,300082,Sen
s1514-101,401709,Sen
hr785-108,400058,Rep
hjres146-103,400316,Rep
s2287-109,300091,Sen
hr11308-93,404297,Rep
hr1161-104,400058,Rep
hr1282-107,400418,Rep
hjres622-99,406799,Rep
s838-93,410894,Sen
hr5314-94,401819,Rep
hconres167-110,400333,Rep
s1775-106,300048,Sen
hconres127-103,300085,Rep
sres344-109,300071,Sen
sjres24-98,300048,Sen
hr2451-107,400370,Rep
hr7526-94,401273,Rep
s2419-102,300071,Sen
hr2579-108,400058,Rep
hr4952-114,412650,Rep.
s2156-108,300091,Sen
hr3430-103,400594,Rep
hr1424-108,400128,Rep
s1616-97,405252,Sen
hr7995-93,401730,Rep
s3094-95,410421,Sen
s2841-96,405969,Sen
hr1767-105,400316,Rep
hr2568-94,400680,Rep
sconres49-101,300048,Sen
hr576-96,407783,Rep
s1346-98,401391,Sen
hr2649-106,400370,Rep
hr3897-99,400043,Rep
s94-111,400418,Sen
hr3907-117,412730,Rep.
sjres98-96,401709,Sen
sjres53-97,406188,Sen
s332-108,300037,Sen
s2796-98,406188,Sen
s1316-114,300075,Sen.
s4108-93,401391,Sen
sres43-108,300045,Sen
sres336-112,300082,Sen
s1868-108,300029,Sen
sjres8-104,400558,Sen
s3464-93,406918,Sen
s2513-100,401391,Sen
hr4832-108,400188,Rep
hr3377-105,400128,Rep
hr3564-112,400333,Rep
hjres311-99,400898,Rep
hr4013-101,403695,Rep
s109-109,400418,Sen
hr13560-94,405303,Rep
hr9357-93,410142,Rep
sres478-108,300045,Sen
hr343-117,412702,Rep.
s1578-114,300048,Sen.
s1932-97,401391,Sen
s1655-93,405969,Sen
s950-115,412549,Sen
hr1439-113,412419,Rep
s3720-109,300085,Sen
hres1145-110,412219,Rep
s1359-100,300071,Sen
sres452-111,412320,Sen
hr4421-102,300091,Rep
s4199-116,300048,Sen
hres75-104,400374,Rep
sres193-111,300071,Sen
hr1488-116,400316,Rep
hr2349-104,400374,Rep
s806-105,300071,Sen
hr4954-93,405303,Rep
hr1558-105,400012,Rep
hr5650-99,411025,Rep
s2891-100,401391,Sen
hr723-102,403695,Rep
hr2341-96,404880,Rep
hjres194-94,401322,Rep
hconres159-103,300091,Rep
hr2886-111,400128,Rep
hr677-109,400333,Rep
hr1907-95,411025,Rep
hr5193-106,400594,Rep
s873-93,405969,Sen
s861-103,401709,Sen
hr5115-107,400333,Rep
hr3912-93,407756,Rep
s3503-110,300037,Sen
hr120-106,400121,Rep
hr3088-110,400400,Rep
hr8197-116,412541,Rep
s2607-109,300091,Sen
hconres396-107,400333,Rep
s3947-109,300045,Sen
sres266-102,300071,Sen
hr3392-117,456836,Rep.
s1151-114,400418,Sen.
hres939-93,400333,Rep
hr3082-105,400382,Rep
s2772-94,407481,Sen
hr2035-114,400291,Rep.
s1482-98,300048,Sen
s3071-93,410894,Sen
s1079-100,300071,Sen
hconres110-110,400370,Rep
s21-114,400418,Sen.
hconres402-96,405646,Rep
s2694-109,300029,Sen
hres1465-93,404297,Rep
hr512-109,400322,Rep
hconres199-107,400333,Rep
hr5386-96,300057,Rep
sres385-93,410894,Sen
hr8081-116,400350,Rep
hr5522-115,412713,Rep
s1625-112,300071,Sen
hr5114-106,400174,Rep
s1711-100,401391,Sen
hr1512-105,400333,Rep
s1306-109,300075,Sen
s2-112,300082,Sen
hr5628-101,400571,Rep
hr4172-107,400012,Rep
s2149-110,300037,Sen
hr1453-100,407960,Rep
sres263-107,300071,Sen
s2537-100,300071,Sen
hconres354-99,300031,Rep
hr6620-112,412473,Rep
s530-105,300061,Sen
s2842-110,300082,Sen
s2860-108,300085,Sen
s691-114,300082,Sen.
hr1113-114,412541,Rep.
hr3201-94,401322,Rep
hr3285-108,400370,Rep
hr3841-105,400291,Rep
hr12771-93,400680,Rep
hr5696-101,403695,Rep
hr2225-93,404365,Rep
s2898-95,406918,Sen
hr12395-95,411025,Rep
hconres220-94,401238,Rep
hr4498-105,400350,Rep
hr4670-106,400410,Rep
hres216-105,400333,Rep
s3068-114,300075,Sen.
hr1352-109,400647,Rep
hr5599-109,400443,Rep
hr4836-111,412219,Rep
hr13615-94,405303,Rep
hr892-112,400058,Rep
hr7146-97,300031,Rep
hr1640-106,400333,Rep
s1418-114,300048,Sen.
hres571-109,400191,Rep
s218-110,300091,Sen
hr2-105,400594,Rep
hr2167-110,400291,Rep
hres203-107,400410,Rep
s2193-108,300091,Sen
hr4259-110,400012,Rep
hr1111-105,400511,Rep
s2673-106,300082,Sen
hres333-99,402100,Rep
hr23-97,411296,Rep
hjres278-94,401238,Rep
hr1490-96,400333,Rep
hres81-96,401274,Rep
hr4862-117,412427,Rep.
s2897-115,300075,Sen
hr1756-110,400191,Rep
hr7087-116,412712,Rep
hr7533-93,404365,Rep
hr5816-101,405646,Rep
s1323-112,300082,Sen
sres420-110,300082,Sen
s3427-112,300061,Sen
hr4608-102,300085,Rep
s1904-98,300048,Sen
hr1883-114,412308,Rep.
sres489-109,300045,Sen
hr2733-111,400271,Rep
s3880-93,404343,Sen
hr579-96,407783,Rep
hr4107-104,400316,Rep
hr4043-100,300037,Rep
hr163-117,412695,Rep.
s2647-110,300061,Sen
hr7454-116,412773,Rep
hr3903-115,412712,Rep
s2600-102,300071,Sen
s777-102,300061,Sen
hr784-96,411296,Rep
sres37-108,300071,Sen
s726-103,300031,Sen
hr1278-110,400058,Rep
hr4638-105,400382,Rep
hr242-93,400680,Rep
hconres18-105,400188,Rep
sres536-112,300075,Sen
s1141-107,300159,Sen
hr3219-104,400594,Rep
hr42-106,400504,Rep
hr8218-93,407756,Rep
hr5510-117,412427,Rep.
s1803-110,300029,Sen
sjres88-93,405969,Sen
hr6850-116,400271,Rep
s824-108,300071,Sen
hres946-111,400350,Rep
s1415-105,300071,Sen
sres293-109,300071,Sen
hr5543-102,405646,Rep
hjres456-100,405855,Rep
hr1018-116,400271,Rep
hr8205-96,300091,Rep
hres477-109,400384,Rep
hr5133-103,400322,Rep
s887-115,412549,Sen
hr3014-112,412308,Rep
s86-114,400418,Sen.
s2440-110,300082,Sen
s1591-96,410421,Sen
hr2633-103,400291,Rep
hr5383-100,300037,Rep
hr5612-106,400333,Rep
hr2157-104,400504,Rep
hconres190-97,300031,Rep
hr2994-108,400316,Rep
s2217-108,300045,Sen
sres453-108,300057,Sen
s1380-109,400418,Sen
hconres690-95,407783,Rep
hr9208-95,401274,Rep
s4746-116,412549,Sen
s251-110,400418,Sen
s2989-114,300075,Sen.
hr4871-106,400226,Rep
s2364-112,300091,Sen
s2249-105,300031,Sen
hr3870-106,400316,Rep
hjres19-108,400083,Rep
hr7925-93,409575,Rep
hres855-115,412730,Rep
hr198-105,400191,Rep
s3057-101,300048,Sen
hr1968-102,400571,Rep
hr2375-105,400333,Rep
hr888-117,412837,Rep.
hr5684-110,400443,Rep
hr8486-94,401322,Rep
s2953-110,300029,Sen
hr2689-104,408839,Rep
s283-107,300071,Sen
s2446-102,300071,Sen
hr2084-97,401034,Rep
s1724-107,300045,Sen
s1351-103,300082,Sen
s2012-114,300075,Sen.
hconres364-108,400322,Rep
hr8781-116,412702,Rep
hr3661-97,300031,Rep
hr8358-116,412798,Rep
hr7184-96,404880,Rep
hr4215-99,411025,Rep
s3071-115,412549,Sen
s115-106,300091,Sen
s2890-106,300091,Sen
hres160-116,412702,Rep
s524-101,401709,Sen
s1651-97,401391,Sen
hr5232-100,411025,Rep
s44-104,300082,Sen
hr307-116,412623,Rep
s3016-107,300031,Sen
s1792-101,406188,Sen
hr5090-111,412308,Rep
hr5633-111,400443,Rep
s2138-114,400418,Sen.
s2118-103,300037,Sen
hres1229-110,400271,Rep
hr2630-97,401034,Rep
s2664-101,401391,Sen
s489-97,401391,Sen
hr897-109,400058,Rep
hres547-93,408065,Rep
hr969-117,412712,Rep.
hr805-108,400188,Rep
s3441-110,300091,Sen
s228-115,412549,Sen
hr2024-115,400158,Rep
s1629-99,300048,Sen
hr2534-107,400384,Rep
s860-115,300048,Sen
sjres259-101,300082,Sen
s359-109,300029,Sen
s2257-100,300031,Sen
hr14364-95,410821,Rep
hr5367-94,410186,Rep
s1818-104,300031,Sen
s38-111,300071,Sen
hr6104-111,400400,Rep
s645-103,300061,Sen
hr7471-116,400350,Rep
hr870-108,400058,Rep
s170-104,300031,Sen
s693-112,300071,Sen
hr1156-116,412713,Rep
sconres100-96,410421,Sen
